NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
556,서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,49.86,202402,27,"131,500",213,4,개인,개인,1992,개포로109길 9,-,중개거래,서울 강남구,24.04.12
557,서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,49.86,202403,14,"133,620",217,13,개인,개인,1992,개포로109길 9,-,중개거래,서울 강남구,24.06.03
558,서울특별시 강남구 개포동,12,12,0,삼익대청아파트,39.53,202403,30,"115,000",301,13,개인,개인,1992,개포로109길 21,-,중개거래,서울 강남구,24.06.04
559,서울특별시 강남구 개포동,12,12,0,삼익대청아파트,60,202404,5,"164,000",-,8,개인,개인,1992,개포로109길 21,-,중개거래,서울 강남구,-
560,서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,39.53,202403,29,"110,000",210,3,개인,개인,1992,개포로109길 9,-,중개거래,서울 강남구,24.05.30
561,서울특별시 강남구 개포동,12,12,0,삼익대청아파트,39.53,202403,10,"115,000",301,9,개인,개인,1992,개포로109길 21,-,중개거래,서울 강남구,24.05.28
562,서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,39.53,202403,27,"95,000",210,9,개인,개인,1992,개포로109길 9,-,중개거래,서울 강남구,24.03.28
563,서울특별시 강남구 개포동,12,12,0,삼익대청아파트,39.53,202405,18,"112,500",-,2,개인,개인,1992,개포로109길 21,-,중개거래,서울 강남구,-
564,서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,49.86,202403,23,"136,000",218,4,개인,개인,1992,개포로109길 9,-,중개거래,서울 강남구,24.05.28
565,서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,39.53,202404,4,"115,000",211,3,개인,개인,1992,개포로109길 9,-,중개거래,"서울 강남구, 서울 강서구",24.05.27
566,서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,49.86,202405,16,"136,500",-,5,개인,개인,1992,개포로109길 9,-,중개거래,"경기 성남시분당구, 서울 강남구",-
567,서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,39.53,202403,5,"115,000",212,13,개인,개인,1992,개포로109길 9,-,중개거래,서울 강남구,24.05.27
568,서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,99.919,202309,8,"340,000",210,17,-,-,2019,선릉로 8,-,중개거래,서울 강남구 서울 동대문구,23.12.12
569,서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,113.808,202308,23,"331,000",213,2,-,-,2019,선릉로 8,-,중개거래,서울 강남구,23.12.22
570,서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,84.943,202308,12,"282,000",203,18,-,-,2019,선릉로 8,-,중개거래,서울 강남구,23.10.23
571,서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,84.943,202308,6,"273,000",206,16,-,-,2019,선릉로 8,-,중개거래,서울 강남구,24.01.24
572,서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,84.94,202307,29,"275,000",212,3,-,-,2019,선릉로 8,-,중개거래,경기 부천시 서울 강남구,23.12.01
573,서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,84.94,202307,28,"275,000",210,27,-,-,2019,선릉로 8,-,중개거래,서울 강남구,23.08.29
574,서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,59.897,202307,22,"200,000",217,18,-,-,2019,선릉로 8,-,중개거래,서울 강남구,24.01.12
575,서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,84.943,202307,12,"265,000",222,4,-,-,2019,선릉로 8,-,중개거래,서울 강남구,24.01.31
576,서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,84.94,202307,10,"275,000",211,7,-,-,2019,선릉로 8,-,중개거래,서울 강남구,23.09.25
577,서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,59.837,202307,9,"202,000",206,12,-,-,2019,선릉로 8,-,중개거래,서울 강남구,23.10.16
578,서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,84.943,202307,8,"269,000",220,13,-,-,2019,선릉로 8,-,중개거래,서울 강남구,23.10.13
579,서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,84.94,202307,7,"262,000",211,5,-,-,2019,선릉로 8,-,중개거래,경기 부천시 서울 강남구,23.09.25
580,서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,84.94,202307,5,"270,000",210,17,-,-,2019,선릉로 8,-,중개거래,서울 강남구,24.01.31
581,서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,84.94,202405,4,"285,000",-,14,개인,개인,2019,선릉로 8,-,중개거래,"서울 강남구, 서울 서초구",-
582,서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,59.837,202403,15,"199,000",-,18,개인,개인,2019,선릉로 8,-,중개거래,서울 강남구,-
583,서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,84.94,202403,23,"268,000",210,10,개인,개인,2019,선릉로 8,-,중개거래,서울 강남구,24.04.05
584,서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,49.909,202405,1,"164,500",-,4,개인,개인,2019,선릉로 8,-,중개거래,서울 강남구,-
585,서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,59.967,202405,13,"210,000",205,7,개인,개인,2019,선릉로 8,-,중개거래,"서울 강남구, 서울 서대문구",24.05.16
586,서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,59.888,202404,13,"197,500",-,2,개인,개인,2019,선릉로 8,-,중개거래,서울 강남구,-
587,서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,59.888,202404,4,"200,000",-,5,개인,개인,2019,선릉로 8,-,중개거래,서울 강남구,-
588,서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,59.897,202403,30,"194,500",217,13,개인,개인,2019,선릉로 8,-,중개거래,서울 강남구,24.05.03
589,서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,59.897,202403,20,"195,000",-,19,개인,개인,2019,선릉로 8,-,중개거래,서울 강남구,-
590,서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,59.967,202403,11,"207,000",202,9,개인,개인,2019,선릉로 8,-,중개거래,서울 강남구,24.04.25
591,서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,59.837,202403,6,"202,500",-,16,개인,개인,2019,선릉로 8,-,중개거래,서울 강남구,-
592,서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,99.967,202403,4,"320,000",214,18,개인,개인,2019,선릉로 8,-,중개거래,서울 강남구,24.03.27
593,서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,59.967,202401,28,"195,000",206,9,개인,개인,2019,선릉로 8,-,중개거래,서울 강남구,24.05.03
594,서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,59.967,202401,27,"200,000",209,9,개인,개인,2019,선릉로 8,-,중개거래,서울 강남구,24.02.29
595,서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,126.928,202311,25,"448,000",213,21,-,-,2019,선릉로 8,-,중개거래,서울 강남구,24.02.28
596,서울특별시 강남구 개포동,1283,1283,0,개포자이르네,114.08,202404,17,"232,000",-,10,개인,개인,2022,언주로7길 6,-,중개거래,서울 강남구,-
597,서울특별시 강남구 개포동,187,187,0,개포주공5단지,53.98,202312,12,"190,000",506,8,-,-,1983,삼성로4길 17,-,중개거래,서울 강남구 서울 동작구,24.01.10
598,서울특별시 강남구 개포동,187,187,0,개포주공5단지,74.25,202307,28,"196,000",501,8,-,-,1983,삼성로4길 17,-,직거래,-,23.09.26
599,서울특별시 강남구 개포동,187,187,0,개포주공5단지,74.25,202403,4,"248,000",504,6,개인,개인,1983,삼성로4길 17,-,중개거래,서울 강남구,24.05.20
600,서울특별시 강남구 개포동,187,187,0,개포주공5단지,74.25,202403,4,"248,000",-,6,개인,개인,1983,삼성로4길 17,20240510,중개거래,서울 강남구,-
601,서울특별시 강남구 개포동,187,187,0,개포주공5단지,53.98,202401,13,"215,000",505,8,개인,개인,1983,삼성로4길 17,-,중개거래,서울 강남구,24.03.26
602,서울특별시 강남구 개포동,187,187,0,개포주공5단지,83.17,202406,17,"238,000",-,4,개인,개인,1983,삼성로4길 17,-,직거래,-,-
603,서울특별시 강남구 개포동,187,187,0,개포주공5단지,83.17,202404,16,"275,000",503,13,개인,개인,1983,삼성로4길 17,-,중개거래,서울 강남구,24.06.14
604,서울특별시 강남구 개포동,187,187,0,개포주공5단지,74.25,202404,23,"242,000",-,12,개인,개인,1983,삼성로4길 17,-,중개거래,서울 강남구,-
605,서울특별시 강남구 개포동,187,187,0,개포주공5단지,83.17,202405,14,"272,000",-,6,개인,개인,1983,삼성로4길 17,-,중개거래,서울 강남구,-
606,서울특별시 강남구 개포동,187,187,0,개포주공5단지,83.17,202405,10,"272,000",-,6,개인,개인,1983,삼성로4길 17,20240604,중개거래,서울 강남구,-
607,서울특별시 강남구 개포동,1164-14,1164,14,새롬(1164-14),57.93,202311,26,"50,000",-,2,-,-,2000,논현로2길 38,-,중개거래,서울 강남구,23.12.01
608,서울특별시 강남구 개포동,1260-4,1260,4,우찬현대(1260-4),137.82,202310,17,"149,000",102,3,-,-,2006,개포로31길 9-5,-,중개거래,서울 강남구,23.12.19
609,서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,33.18,202312,6,"103,000",215,13,-,-,1992,개포로109길 9,-,중개거래,서울 강남구,24.01.19
610,서울특별시 강남구 개포동,12,12,0,삼익대청아파트,39.53,202308,31,"120,000",301,7,-,-,1992,개포로109길 21,-,중개거래,서울 강남구,23.10.05
611,서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,33.18,202307,15,"99,000",209,9,-,-,1992,개포로109길 9,-,중개거래,서울 강남구,23.09.13
612,서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,39.53,202312,27,"114,000",212,12,-,-,1992,개포로109길 9,-,중개거래,서울 강남구,24.01.19
613,서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,33.18,202312,14,"95,000",209,5,-,-,1992,개포로109길 9,-,중개거래,서울 강남구,23.12.29
614,서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,49.86,202312,5,"125,000",219,12,-,-,1992,개포로109길 9,-,중개거래,서울 강남구,23.12.29
615,서울특별시 강남구 청담동,28-20,28,20,청담4차이-편한세상,84.51,202404,3,"194,500",-,7,개인,개인,2011,학동로73길 33,-,중개거래,서울 강남구,-
616,서울특별시 강남구 청담동,28-20,28,20,청담4차이-편한세상,84.51,202404,3,"194,500",-,7,개인,개인,2011,학동로73길 33,20240429,중개거래,서울 강남구,-
617,서울특별시 강남구 청담동,134-16,134,16,신동아,84.94,202308,12,"245,000",-,14,-,-,1997,학동로105길 30,-,중개거래,서울 강남구,23.11.30
618,서울특별시 강남구 청담동,134,134,0,래미안청담로이뷰,110.2,202306,30,"275,000",1,12,-,-,1992,영동대로142길 16,-,중개거래,서울 강남구,23.07.26
619,서울특별시 강남구 청담동,130-7,130,7,마크힐스이스트윙,192.86,202402,2,"850,000",-,20,개인,개인,2010,영동대로142길 19,-,중개거래,서울 용산구,24.05.20
620,서울특별시 강남구 청담동,May-54,54,5,더갤러리파크,163.91,202312,1,"530,000",1,5,-,-,2017,영동대로141길 14,-,중개거래,서울 강남구,24.01.31
621,서울특별시 강남구 청담동,May-54,54,5,더갤러리파크,180.58,202311,1,"500,000",1,6,-,-,2017,영동대로141길 14,-,중개거래,서울 강남구,24.01.24
622,서울특별시 강남구 청담동,134-38,134,38,청담자이,82.365,202311,10,"307,000",104,25,-,-,2011,영동대로138길 12,-,중개거래,서울 강남구,24.01.12
623,서울특별시 강남구 청담동,134-38,134,38,청담자이,49.639,202401,17,"175,000",-,5,개인,개인,2011,영동대로138길 12,-,중개거래,서울 강남구,-
624,서울특별시 강남구 청담동,134-38,134,38,청담자이,82.952,202309,19,"305,000",105,30,-,-,2011,영동대로138길 12,-,중개거래,서울 강남구,23.12.28
625,서울특별시 강남구 청담동,134-38,134,38,청담자이,49.593,202308,31,"188,000",102,13,-,-,2011,영동대로138길 12,-,중개거래,서울 강남구,24.01.02
626,서울특별시 강남구 청담동,134-38,134,38,청담자이,49.619,202308,24,"194,000",102,26,-,-,2011,영동대로138길 12,-,중개거래,서울 강남구,23.10.31
627,서울특별시 강남구 청담동,134-38,134,38,청담자이,49.639,202308,12,"193,000",102,19,-,-,2011,영동대로138길 12,-,중개거래,서울 강남구,23.10.23
628,서울특별시 강남구 청담동,134-38,134,38,청담자이,49.618,202306,28,"177,000",101,9,-,-,2011,영동대로138길 12,-,중개거래,서울 강남구,23.08.07
629,서울특별시 강남구 청담동,134-38,134,38,청담자이,82.952,202405,3,"295,000",-,10,개인,개인,2011,영동대로138길 12,-,중개거래,서울 강남구,-
630,서울특별시 강남구 청담동,134-38,134,38,청담자이,49.639,202404,5,"186,000",101,4,개인,개인,2011,영동대로138길 12,-,중개거래,서울 강남구,24.04.29
631,서울특별시 강남구 청담동,134-38,134,38,청담자이,49.619,202404,2,"213,000",101,30,개인,개인,2011,영동대로138길 12,-,중개거래,서울 강남구,24.04.15
632,서울특별시 강남구 청담동,134-38,134,38,청담자이,82.365,202402,13,"284,000",105,5,개인,개인,2011,영동대로138길 12,-,중개거래,서울 강남구,24.03.26
633,서울특별시 강남구 청담동,134-38,134,38,청담자이,89.356,202402,2,"380,000",105,11,개인,개인,2011,영동대로138길 12,-,중개거래,서울 강남구,24.03.27
634,서울특별시 강남구 청담동,134-38,134,38,청담자이,49.593,202401,31,"200,000",102,18,개인,개인,2011,영동대로138길 12,-,중개거래,서울 강남구,24.05.07
635,서울특별시 강남구 청담동,134-38,134,38,청담자이,49.619,202401,2,"187,000",103,8,개인,개인,2011,영동대로138길 12,-,중개거래,서울 강남구,24.04.12
636,서울특별시 강남구 청담동,134-38,134,38,청담자이,82.365,202406,3,"329,000",-,8,개인,개인,2011,영동대로138길 12,-,중개거래,서울 강남구,-
637,서울특별시 강남구 청담동,134-38,134,38,청담자이,49.639,202406,13,"194,000",-,22,개인,개인,2011,영동대로138길 12,-,중개거래,서울 강남구,-
638,서울특별시 강남구 청담동,134-38,134,38,청담자이,49.593,202405,15,"190,000",-,9,개인,개인,2011,영동대로138길 12,-,중개거래,서울 강남구,-
639,서울특별시 강남구 청담동,129,129,0,PH129,273.96,202403,6,"1,030,000",-,6,개인,개인,2020,압구정로79길 88,-,중개거래,서울 강남구,24.05.30
640,서울특별시 강남구 청담동,116-10,116,10,상지리츠빌9차,200.88,202312,26,"440,000",9차,4,-,-,2004,압구정로77길 27,-,중개거래,서울 강남구,24.03.18
641,서울특별시 강남구 청담동,115-17,115,17,호원빌라,244.49,202401,31,"460,000",-,4,개인,개인,1999,압구정로75길 15,-,중개거래,서울 강남구,24.02.28
642,서울특별시 강남구 청담동,104-19,104,19,씨티2차(201동),133.95,202312,4,"350,000",-,11,-,-,1992,선릉로190길 92,-,중개거래,서울 강남구,-
643,서울특별시 강남구 청담동,44-21,44,21,청담3차이-편한세상(301동),84.97,202308,31,"161,000",1,7,-,-,2007,선릉로132길 54,-,중개거래,서울 강남구,23.11.01
644,서울특별시 강남구 청담동,11월 25일,11,25,우성아파트,83.68,202404,15,"110,000",101,5,개인,개인,2005,삼성로147길 22,-,중개거래,서울 강남구,24.04.30
645,서울특별시 강남구 청담동,35-47,35,47,한신오페라하우스,123.75,202309,19,"205,000",102,11,-,-,2003,삼성로135길 47,-,중개거래,서울 강남구,23.11.30
646,서울특별시 강남구 청담동,35-47,35,47,한신오페라하우스,117.19,202404,20,"208,000",-,4,개인,개인,2003,삼성로135길 47,-,중개거래,서울 강남구,-
647,서울특별시 강남구 청담동,32,32,0,청담아르지움,25.65,202312,2,"49,000",-,4,-,-,2015,삼성로135길 15,-,중개거래,서울 강남구,24.03.18
648,서울특별시 강남구 청담동,33,33,0,청담동삼성1차(101동),59.4,202310,17,"149,000",101,9,-,-,1997,삼성로133길 20,-,중개거래,서울 강남구,24.01.26
